post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label
IG0022904,12,brand,13798,reel,Fashion,Home Feed,0,2025-10-24 01:00:00,2025-10-24,1,Friday,398,4,25,54,8641,11592,0.0415,190,107,9,high
IG0022905,2,brand,22291,image,Travel,Home Feed,0,2025-05-16 16:00:00,2025-05-16,16,Friday,234,6,16,31,6781,8211,0.035,273,113,6,medium
IG0022906,4,creator,4972,image,Technology,Hashtags,0,2025-05-15 08:00:00,2025-05-15,8,Thursday,1034,31,52,176,23784,35195,0.0367,561,126,4,medium
IG0022907,20,creator,31095,reel,Travel,Explore,1,2025-02-27 09:00:00,2025-02-27,9,Thursday,496,0,37,63,8765,13860,0.043,642,108,10,high
IG0022908,12,creator,13798,carousel,Lifestyle,Home Feed,0,2025-07-15 21:00:00,2025-07-15,21,Tuesday,243,4,9,34,4976,6534,0.0444,730,131,9,high
IG0022909,3,brand,10018,carousel,Photography,Explore,1,2025-01-03 12:00:00,2025-01-03,12,Friday,424,11,20,64,7271,11313,0.0459,530,111,8,high
IG0022910,17,creator,15923,reel,Comedy,Reels Feed,0,2025-09-15 09:00:00,2025-09-15,9,Monday,464,16,15,73,7679,9264,0.0613,479,127,15,viral
IG0022911,6,creator,10034,reel,Music,Reels Feed,0,2025-08-19 18:00:00,2025-08-19,18,Tuesday,158,5,7,15,5516,7036,0.0263,832,133,13,medium
IG0022912,17,brand,15923,image,Photography,Profile,1,2025-06-15 02:00:00,2025-06-15,2,Sunday,104,6,7,12,4272,4833,0.0267,414,133,11,medium
IG0022913,17,brand,15923,image,Technology,External,0,2025-10-17 07:00:00,2025-10-17,7,Friday,138,7,4,20,6511,8953,0.0189,711,118,9,low
IG0022914,11,creator,9044,carousel,Fashion,Explore,1,2025-05-25 12:00:00,2025-05-25,12,Sunday,120,5,5,19,1590,2128,0.07,33,121,11,viral
IG0022915,7,creator,3551,carousel,Beauty,Home Feed,0,2025-06-22 02:00:00,2025-06-22,2,Sunday,86,4,3,13,2289,3205,0.0331,28,115,12,medium
IG0022916,2,creator,22291,image,Comedy,Explore,0,2025-06-23 09:00:00,2025-06-23,9,Monday,511,13,32,65,7039,9001,0.069,247,117,7,viral
IG0022917,19,creator,3447,image,Music,Profile,0,2025-06-08 05:00:00,2025-06-08,5,Sunday,153,0,7,22,4751,7355,0.0247,589,126,11,medium
IG0022918,2,creator,22291,image,Lifestyle,Hashtags,0,2025-01-23 05:00:00,2025-01-23,5,Thursday,247,9,8,41,4541,5880,0.0519,410,141,8,high
IG0022919,13,creator,5824,carousel,Beauty,Reels Feed,0,2025-02-08 04:00:00,2025-02-08,4,Saturday,195,4,8,27,5558,6156,0.038,92,116,15,medium
IG0022920,16,creator,9696,carousel,Fitness,External,0,2025-01-30 06:00:00,2025-01-30,6,Thursday,257,0,19,45,6165,9134,0.0351,603,110,9,medium
IG0022921,17,creator,15923,reel,Travel,External,0,2024-12-25 10:00:00,2024-12-25,10,Wednesday,144,1,3,20,5076,5904,0.0285,404,125,5,medium
IG0022922,11,creator,9044,carousel,Photography,Explore,1,2025-07-28 19:00:00,2025-07-28,19,Monday,577,15,34,91,7532,8947,0.0801,760,117,8,viral
IG0022923,9,brand,6916,image,Beauty,Hashtags,1,2025-05-18 14:00:00,2025-05-18,14,Sunday,63,3,5,15,2540,2924,0.0294,584,108,13,medium
IG0022924,9,creator,6916,image,Travel,Explore,1,2024-12-20 11:00:00,2024-12-20,11,Friday,30,0,0,2,1271,1942,0.0165,59,109,10,low
IG0022925,14,brand,3083,reel,Music,External,0,2025-03-12 05:00:00,2025-03-12,5,Wednesday,177,0,9,0,968,1511,0.1231,113,117,7,high
IG0022926,13,creator,5824,reel,Lifestyle,Hashtags,0,2025-02-11 00:00:00,2025-02-11,0,Tuesday,195,5,8,17,3753,5359,0.042,737,107,6,high
IG0022927,11,creator,9044,image,Music,Hashtags,1,2025-05-03 02:00:00,2025-05-03,2,Saturday,294,9,14,40,11300,17102,0.0209,965,110,7,low
IG0022928,12,creator,13798,image,Lifestyle,Home Feed,0,2025-06-27 22:00:00,2025-06-27,22,Friday,137,4,8,25,3438,4018,0.0433,283,118,8,high
IG0022929,3,creator,10018,image,Lifestyle,External,0,2025-08-01 11:00:00,2025-08-01,11,Friday,598,22,32,87,18923,24998,0.0296,369,131,16,medium
IG0022930,1,creator,9461,reel,Food,Profile,0,2025-02-15 15:00:00,2025-02-15,15,Saturday,163,6,6,28,5234,6927,0.0293,251,115,5,medium
IG0022931,8,creator,15986,image,Food,Home Feed,0,2025-06-25 00:00:00,2025-06-25,0,Wednesday,196,6,10,37,3588,4160,0.0599,952,107,3,high
IG0022932,19,creator,3447,image,Comedy,Explore,0,2025-04-18 14:00:00,2025-04-18,14,Friday,22,1,0,2,1918,2179,0.0115,148,113,5,low
IG0022933,13,creator,5824,carousel,Food,Reels Feed,0,2025-06-07 03:00:00,2025-06-07,3,Saturday,458,10,27,69,7144,8360,0.0675,749,129,5,viral
IG0022934,7,creator,3551,reel,Food,External,0,2025-08-02 12:00:00,2025-08-02,12,Saturday,144,5,12,31,3079,4245,0.0452,239,132,8,high
IG0022935,13,creator,5824,carousel,Travel,Hashtags,0,2025-06-17 22:00:00,2025-06-17,22,Tuesday,111,2,4,23,8102,12745,0.011,21,135,8,low
IG0022936,6,creator,10034,reel,Technology,Home Feed,0,2024-11-26 11:00:00,2024-11-26,11,Tuesday,273,8,14,42,5270,6971,0.0483,444,129,13,high
IG0022937,3,creator,10018,reel,Photography,External,0,2025-02-21 09:00:00,2025-02-21,9,Friday,85,1,1,6,1849,2582,0.036,401,125,10,medium
IG0022938,6,creator,10034,image,Photography,Profile,1,2025-02-14 23:00:00,2025-02-14,23,Friday,209,8,17,38,6502,9099,0.0299,727,110,10,medium
IG0022939,3,creator,10018,carousel,Fitness,Hashtags,1,2025-03-15 01:00:00,2025-03-15,1,Saturday,215,5,12,24,19418,26804,0.0096,895,118,6,low
IG0022940,13,brand,5824,reel,Fashion,Profile,0,2025-01-15 17:00:00,2025-01-15,17,Wednesday,549,17,24,74,7116,9253,0.0718,841,148,5,viral
IG0022941,13,creator,5824,image,Lifestyle,External,1,2025-06-26 08:00:00,2025-06-26,8,Thursday,738,22,42,113,13973,15983,0.0572,172,99,8,high
IG0022942,13,creator,5824,reel,Music,Profile,1,2025-11-07 11:00:00,2025-11-07,11,Friday,372,13,20,51,5079,6548,0.0696,503,138,14,viral
IG0022943,1,brand,9461,carousel,Travel,External,1,2025-03-07 17:00:00,2025-03-07,17,Friday,133,6,4,17,4001,6154,0.026,209,120,7,medium
IG0022944,8,brand,15986,carousel,Lifestyle,External,1,2025-06-25 13:00:00,2025-06-25,13,Wednesday,202,9,10,30,2813,3443,0.0729,939,144,5,viral
IG0022945,5,creator,10739,image,Fashion,Explore,0,2025-06-06 06:00:00,2025-06-06,6,Friday,114,1,5,15,1635,2317,0.0583,531,121,6,viral
IG0022946,20,creator,31095,image,Food,Profile,1,2025-11-18 11:00:00,2025-11-18,11,Tuesday,142,2,9,27,4998,7733,0.0233,731,121,13,low
IG0022947,17,creator,15923,image,Fitness,Hashtags,0,2025-10-24 07:00:00,2025-10-24,7,Friday,185,2,13,28,4502,5366,0.0425,643,93,5,medium
IG0022948,9,brand,6916,image,Food,Hashtags,0,2024-12-31 14:00:00,2024-12-31,14,Tuesday,98,1,3,9,6444,7928,0.014,570,101,8,low
IG0022949,13,creator,5824,image,Lifestyle,External,0,2025-09-01 10:00:00,2025-09-01,10,Monday,35,2,1,6,1119,1264,0.0348,839,133,10,medium
IG0022950,13,creator,5824,image,Fitness,Explore,1,2025-11-03 20:00:00,2025-11-03,20,Monday,60,0,2,14,3390,4755,0.016,332,117,5,low
IG0022951,5,brand,10739,image,Fashion,Reels Feed,0,2025-11-01 01:00:00,2025-11-01,1,Saturday,84,1,2,20,2121,3250,0.0329,207,116,11,medium
IG0022952,14,creator,3083,image,Music,Home Feed,1,2025-06-29 21:00:00,2025-06-29,21,Sunday,494,13,32,82,6494,9291,0.0668,761,121,12,viral
IG0022953,11,creator,9044,carousel,Music,Home Feed,0,2025-05-10 06:00:00,2025-05-10,6,Saturday,362,0,24,51,6750,7661,0.057,48,124,9,viral
IG0022954,14,brand,3083,carousel,Comedy,Reels Feed,0,2025-07-31 14:00:00,2025-07-31,14,Thursday,119,3,5,24,3347,3939,0.0383,725,127,10,medium
IG0022955,7,brand,3551,carousel,Beauty,Profile,0,2025-11-14 12:00:00,2025-11-14,12,Friday,426,0,20,58,5657,8376,0.0602,289,133,4,viral
IG0022956,17,creator,15923,reel,Beauty,Explore,0,2025-07-03 12:00:00,2025-07-03,12,Thursday,292,11,11,36,4410,6280,0.0557,156,111,5,viral
IG0022957,4,creator,4972,image,Music,Home Feed,1,2025-05-05 06:00:00,2025-05-05,6,Monday,80,0,12,7,2792,3959,0.025,788,110,9,medium
IG0022958,10,creator,4542,carousel,Beauty,Home Feed,0,2024-12-14 20:00:00,2024-12-14,20,Saturday,465,14,28,68,6798,9534,0.0603,180,126,9,viral
IG0022959,10,creator,4542,carousel,Photography,External,0,2025-04-14 09:00:00,2025-04-14,9,Monday,172,8,14,20,2950,4186,0.0511,1,119,5,high
IG0022960,15,creator,8167,carousel,Technology,External,0,2025-07-06 13:00:00,2025-07-06,13,Sunday,922,22,53,142,11706,17391,0.0655,34,109,7,viral
IG0022961,20,creator,31095,carousel,Fashion,External,0,2024-12-01 14:00:00,2024-12-01,14,Sunday,182,5,13,36,3415,4637,0.0509,721,108,8,high
IG0022962,12,brand,13798,image,Technology,Profile,1,2024-12-05 21:00:00,2024-12-05,21,Thursday,171,1,8,26,3046,3409,0.0604,456,102,8,viral
IG0022963,9,brand,6916,reel,Beauty,Explore,0,2025-07-02 09:00:00,2025-07-02,9,Wednesday,117,3,9,25,3790,4479,0.0344,960,106,10,medium
IG0022964,3,brand,10018,image,Food,Home Feed,1,2025-04-10 08:00:00,2025-04-10,8,Thursday,252,8,16,39,4924,6452,0.0488,450,151,5,high
IG0022965,15,brand,8167,image,Comedy,Hashtags,0,2025-05-13 07:00:00,2025-05-13,7,Tuesday,108,3,7,23,6946,9847,0.0143,630,106,12,low
IG0022966,12,creator,13798,image,Beauty,External,1,2025-03-10 09:00:00,2025-03-10,9,Monday,204,6,9,38,4473,6233,0.0412,372,115,9,high
IG0022967,15,creator,8167,image,Travel,Explore,0,2025-03-02 15:00:00,2025-03-02,15,Sunday,219,2,13,28,6212,7279,0.036,610,127,9,medium
IG0022968,1,creator,9461,image,Lifestyle,Reels Feed,1,2025-01-08 08:00:00,2025-01-08,8,Wednesday,273,6,20,38,4925,6789,0.0496,444,114,8,high
IG0022969,15,creator,8167,reel,Fitness,Hashtags,0,2025-02-26 00:00:00,2025-02-26,0,Wednesday,194,5,12,21,4346,5158,0.045,821,114,10,high
IG0022970,11,brand,9044,reel,Food,External,0,2025-03-05 10:00:00,2025-03-05,10,Wednesday,134,7,4,22,7073,9041,0.0185,762,148,9,low
IG0022971,5,creator,10739,carousel,Lifestyle,Reels Feed,0,2025-07-14 01:00:00,2025-07-14,1,Monday,194,9,13,28,5905,7008,0.0348,465,139,5,medium
IG0022972,7,creator,3551,carousel,Photography,Hashtags,0,2025-09-13 07:00:00,2025-09-13,7,Saturday,41,0,3,7,891,1235,0.0413,600,128,7,high
IG0022973,12,creator,13798,carousel,Comedy,Explore,1,2025-06-15 05:00:00,2025-06-15,5,Sunday,133,5,6,23,3130,4459,0.0375,598,117,12,medium
IG0022974,20,brand,31095,carousel,Travel,External,1,2025-05-09 00:00:00,2025-05-09,0,Friday,281,4,15,48,11154,14877,0.0234,638,106,8,low
IG0022975,6,creator,10034,carousel,Photography,Profile,0,2025-08-16 10:00:00,2025-08-16,10,Saturday,271,5,20,48,7351,11620,0.0296,712,124,9,medium
IG0022976,3,brand,10018,carousel,Photography,Profile,1,2025-04-16 09:00:00,2025-04-16,9,Wednesday,190,4,11,29,10960,13017,0.018,163,127,7,low
IG0022977,10,creator,4542,reel,Photography,Hashtags,1,2024-12-06 16:00:00,2024-12-06,16,Friday,763,21,36,126,12022,14950,0.0633,187,132,9,viral
IG0022978,4,creator,4972,reel,Music,Profile,0,2025-09-11 16:00:00,2025-09-11,16,Thursday,400,10,20,75,9494,10947,0.0461,907,142,9,high
IG0022979,13,creator,5824,carousel,Lifestyle,Profile,0,2025-10-20 18:00:00,2025-10-20,18,Monday,68,3,5,0,2060,3130,0.0243,480,127,6,low
IG0022980,19,brand,3447,carousel,Fitness,Home Feed,1,2025-05-29 05:00:00,2025-05-29,5,Thursday,428,13,20,65,8036,10097,0.0521,197,130,9,high
IG0022981,5,brand,10739,image,Technology,Profile,0,2025-08-30 17:00:00,2025-08-30,17,Saturday,48,2,1,9,1136,1797,0.0334,758,132,9,medium
IG0022982,18,brand,7486,image,Travel,Home Feed,0,2025-01-16 23:00:00,2025-01-16,23,Thursday,104,2,2,17,1370,1980,0.0631,83,109,2,viral
IG0022983,1,creator,9461,carousel,Technology,Explore,0,2025-08-25 10:00:00,2025-08-25,10,Monday,220,5,10,33,4846,5887,0.0455,556,113,14,high
IG0022984,16,creator,9696,carousel,Travel,Home Feed,0,2025-01-11 09:00:00,2025-01-11,9,Saturday,177,6,3,18,3955,4514,0.0452,590,127,8,high
IG0022985,16,creator,9696,reel,Fashion,Reels Feed,1,2025-01-11 02:00:00,2025-01-11,2,Saturday,304,5,17,49,10589,13192,0.0284,706,106,11,medium
IG0022986,16,brand,9696,image,Music,External,1,2025-04-03 16:00:00,2025-04-03,16,Thursday,999,32,43,164,14399,22451,0.0551,969,113,12,high
IG0022987,19,creator,3447,image,Travel,Profile,0,2025-07-30 14:00:00,2025-07-30,14,Wednesday,136,6,11,20,2424,2983,0.058,973,114,8,viral
IG0022988,16,creator,9696,reel,Beauty,Hashtags,0,2025-11-15 09:00:00,2025-11-15,9,Saturday,372,12,19,41,8031,9660,0.046,502,113,9,high
IG0022989,1,creator,9461,image,Beauty,Home Feed,0,2025-04-18 21:00:00,2025-04-18,21,Friday,150,4,4,24,6048,6718,0.0271,886,114,9,medium
IG0022990,20,creator,31095,image,Fashion,Reels Feed,0,2025-09-27 14:00:00,2025-09-27,14,Saturday,156,7,8,32,2339,2799,0.0725,717,119,9,viral
IG0022991,20,creator,31095,carousel,Fitness,External,0,2025-01-02 15:00:00,2025-01-02,15,Thursday,496,0,27,65,7903,9970,0.059,978,118,10,viral
IG0022992,10,creator,4542,carousel,Comedy,Profile,0,2024-12-10 19:00:00,2024-12-10,19,Tuesday,646,21,40,79,11647,16878,0.0466,517,124,9,high
IG0022993,2,brand,22291,image,Music,Profile,0,2025-02-05 05:00:00,2025-02-05,5,Wednesday,194,5,2,25,5540,6357,0.0356,786,115,9,medium
IG0022994,14,brand,3083,carousel,Photography,Profile,1,2025-05-21 11:00:00,2025-05-21,11,Wednesday,119,3,6,19,2679,4022,0.0365,393,114,4,medium
IG0022995,8,creator,15986,image,Lifestyle,Hashtags,1,2025-03-11 07:00:00,2025-03-11,7,Tuesday,62,5,3,9,3567,5108,0.0155,616,109,9,low
IG0022996,6,brand,10034,image,Food,Profile,0,2025-09-01 13:00:00,2025-09-01,13,Monday,131,0,6,18,3900,4891,0.0317,197,112,7,medium
IG0022997,3,creator,10018,image,Music,External,1,2024-12-27 03:00:00,2024-12-27,3,Friday,351,10,20,46,8044,12503,0.0342,343,108,3,medium
IG0022998,16,brand,9696,image,Fashion,Profile,0,2025-10-06 19:00:00,2025-10-06,19,Monday,81,3,7,9,4182,5125,0.0195,940,138,13,low
IG0022999,17,creator,15923,reel,Beauty,Hashtags,0,2025-07-14 21:00:00,2025-07-14,21,Monday,72,2,4,5,6195,7675,0.0108,522,119,6,low
IG0023000,12,brand,13798,carousel,Lifestyle,Explore,1,2025-08-04 01:00:00,2025-08-04,1,Monday,113,5,10,17,1512,2297,0.0631,31,113,6,viral
IG0023001,19,brand,3447,image,Travel,Reels Feed,0,2025-05-26 02:00:00,2025-05-26,2,Monday,244,4,13,37,3118,4545,0.0656,648,122,4,viral
IG0023002,20,creator,31095,reel,Fitness,Hashtags,1,2025-11-05 17:00:00,2025-11-05,17,Wednesday,109,10,3,14,5492,7298,0.0186,499,109,7,low
IG0023003,3,brand,10018,image,Fitness,Explore,0,2025-01-06 11:00:00,2025-01-06,11,Monday,523,9,36,60,24175,28472,0.0221,849,110,7,low
IG0023004,13,creator,5824,reel,Comedy,External,1,2025-10-15 08:00:00,2025-10-15,8,Wednesday,1253,37,67,212,19536,25668,0.0611,566,109,9,viral
IG0023005,16,brand,9696,image,Comedy,Profile,1,2025-04-30 19:00:00,2025-04-30,19,Wednesday,466,15,35,68,9120,13290,0.0439,285,136,7,high
IG0023006,11,creator,9044,image,Music,Hashtags,0,2025-01-02 11:00:00,2025-01-02,11,Thursday,183,6,7,32,3404,4701,0.0485,17,123,9,high
IG0023007,20,brand,31095,carousel,Food,Home Feed,0,2025-05-31 12:00:00,2025-05-31,12,Saturday,100,4,1,15,3462,5463,0.022,875,115,5,low
IG0023008,16,creator,9696,reel,Fashion,Reels Feed,1,2025-03-19 02:00:00,2025-03-19,2,Wednesday,132,5,12,23,2556,3915,0.0439,84,123,9,high
IG0023009,20,creator,31095,carousel,Lifestyle,Explore,0,2025-09-08 17:00:00,2025-09-08,17,Monday,91,4,1,12,2731,3119,0.0346,633,116,12,medium
IG0023010,2,brand,22291,image,Beauty,Home Feed,1,2025-11-04 13:00:00,2025-11-04,13,Tuesday,54,0,4,9,2928,4067,0.0165,1,111,13,low
IG0023011,4,brand,4972,image,Fashion,Profile,0,2025-05-28 16:00:00,2025-05-28,16,Wednesday,211,6,11,32,4739,6595,0.0394,912,128,13,medium
IG0023012,4,brand,4972,carousel,Fashion,Reels Feed,0,2025-10-31 01:00:00,2025-10-31,1,Friday,217,8,10,39,11349,13475,0.0203,87,111,8,low
IG0023013,17,brand,15923,image,Technology,Hashtags,1,2025-05-06 19:00:00,2025-05-06,19,Tuesday,55,3,4,6,4242,6744,0.0101,169,113,5,low
IG0023014,1,creator,9461,carousel,Technology,Profile,0,2025-01-15 10:00:00,2025-01-15,10,Wednesday,186,6,13,27,10534,16553,0.014,523,125,6,low
IG0023015,1,brand,9461,reel,Travel,Reels Feed,0,2024-12-25 11:00:00,2024-12-25,11,Wednesday,52,0,2,4,1711,2562,0.0226,104,114,6,medium
IG0023016,5,brand,10739,reel,Food,Reels Feed,0,2025-01-12 19:00:00,2025-01-12,19,Sunday,86,0,4,13,4705,7275,0.0142,958,122,5,low
IG0023017,12,creator,13798,carousel,Travel,Home Feed,0,2025-03-04 06:00:00,2025-03-04,6,Tuesday,263,6,12,43,3576,4768,0.068,204,116,6,viral
IG0023018,6,brand,10034,carousel,Lifestyle,Profile,1,2025-02-26 13:00:00,2025-02-26,13,Wednesday,37,1,3,4,1470,1790,0.0251,918,141,6,low
IG0023019,6,brand,10034,image,Beauty,Reels Feed,0,2025-11-14 15:00:00,2025-11-14,15,Friday,292,4,14,47,7965,11178,0.0319,675,123,4,medium
IG0023020,17,brand,15923,image,Beauty,External,1,2024-12-31 18:00:00,2024-12-31,18,Tuesday,801,17,36,107,11311,17278,0.0556,832,147,4,viral
IG0023021,13,creator,5824,carousel,Fashion,Explore,0,2025-03-05 13:00:00,2025-03-05,13,Wednesday,153,6,6,21,3968,6075,0.0306,491,116,9,medium
IG0023022,8,brand,15986,image,Comedy,Home Feed,1,2025-11-17 22:00:00,2025-11-17,22,Monday,1118,33,54,172,14532,20292,0.0679,51,117,11,viral
IG0023023,12,brand,13798,reel,Beauty,Profile,0,2025-03-23 03:00:00,2025-03-23,3,Sunday,296,7,13,50,5491,7576,0.0483,871,106,8,high
IG0023024,15,creator,8167,carousel,Comedy,Profile,1,2025-04-09 08:00:00,2025-04-09,8,Wednesday,168,3,11,26,7836,10121,0.0206,39,124,3,low
IG0023025,19,brand,3447,image,Comedy,Reels Feed,0,2025-05-14 06:00:00,2025-05-14,6,Wednesday,350,12,11,55,8700,12691,0.0337,757,125,8,medium
IG0023026,20,creator,31095,carousel,Lifestyle,Explore,1,2025-01-24 17:00:00,2025-01-24,17,Friday,169,8,6,24,11958,16296,0.0127,161,139,13,low
IG0023027,17,creator,15923,image,Food,Hashtags,0,2025-03-17 08:00:00,2025-03-17,8,Monday,290,9,14,0,10888,14367,0.0218,505,112,9,low
IG0023028,9,creator,6916,carousel,Fashion,External,1,2025-04-14 08:00:00,2025-04-14,8,Monday,354,12,16,54,6750,10015,0.0435,873,120,5,high
IG0023029,18,creator,7486,carousel,Beauty,Reels Feed,0,2024-12-14 01:00:00,2024-12-14,1,Saturday,248,12,11,31,4976,7180,0.0421,989,124,11,high
IG0023030,2,creator,22291,carousel,Photography,Profile,0,2025-06-26 23:00:00,2025-06-26,23,Thursday,70,2,4,6,2433,2848,0.0288,605,126,8,medium
IG0023031,11,creator,9044,carousel,Food,Hashtags,0,2024-12-03 22:00:00,2024-12-03,22,Tuesday,143,4,5,21,3376,3873,0.0447,23,125,8,high
IG0023032,20,creator,31095,image,Technology,Profile,0,2025-05-14 16:00:00,2025-05-14,16,Wednesday,505,21,30,76,7533,8834,0.0715,818,145,10,viral
IG0023033,17,creator,15923,carousel,Photography,Explore,1,2025-06-02 14:00:00,2025-06-02,14,Monday,130,11,4,23,5087,6684,0.0251,539,116,8,low
IG0023034,18,creator,7486,carousel,Lifestyle,Reels Feed,0,2025-07-24 11:00:00,2025-07-24,11,Thursday,824,30,44,121,11350,17634,0.0578,162,121,7,viral
IG0023035,15,brand,8167,image,Food,Explore,1,2025-05-19 14:00:00,2025-05-19,14,Monday,142,3,5,19,3833,5853,0.0289,253,96,7,medium
IG0023036,7,brand,3551,carousel,Lifestyle,Home Feed,0,2025-01-06 16:00:00,2025-01-06,16,Monday,210,4,9,30,2829,3549,0.0713,217,111,5,viral
IG0023037,16,creator,9696,image,Food,Profile,1,2024-12-30 23:00:00,2024-12-30,23,Monday,132,3,12,35,3720,4310,0.0422,740,123,5,high
IG0023038,1,brand,9461,image,Comedy,Reels Feed,0,2025-11-17 12:00:00,2025-11-17,12,Monday,17,0,0,2,1482,2138,0.0089,725,124,8,low
IG0023039,18,brand,7486,image,Fashion,Home Feed,0,2025-06-16 09:00:00,2025-06-16,9,Monday,246,6,12,24,21213,31074,0.0093,234,130,9,low
IG0023040,8,brand,15986,carousel,Beauty,Hashtags,1,2025-06-06 20:00:00,2025-06-06,20,Friday,170,5,8,25,6339,7317,0.0284,183,142,5,medium
IG0023041,7,creator,3551,reel,Music,Home Feed,0,2025-06-22 18:00:00,2025-06-22,18,Sunday,92,5,5,14,3407,4132,0.0281,893,124,6,medium
IG0023042,2,creator,22291,carousel,Fitness,Hashtags,0,2025-03-03 15:00:00,2025-03-03,15,Monday,52,4,0,4,2859,4304,0.0139,191,121,9,low
IG0023043,12,brand,13798,image,Fashion,External,0,2024-12-10 02:00:00,2024-12-10,2,Tuesday,39,2,2,6,2960,4467,0.011,890,129,6,low
IG0023044,16,creator,9696,reel,Comedy,Hashtags,1,2025-11-13 13:00:00,2025-11-13,13,Thursday,85,4,3,12,2120,3042,0.0342,658,121,5,medium
IG0023045,9,creator,6916,carousel,Comedy,Profile,1,2025-11-12 23:00:00,2025-11-12,23,Wednesday,59,1,2,15,3021,3979,0.0194,823,111,12,low
IG0023046,20,creator,31095,reel,Music,Profile,0,2025-10-16 20:00:00,2025-10-16,20,Thursday,480,10,24,77,9299,10373,0.057,116,120,4,viral
IG0023047,11,creator,9044,reel,Comedy,Hashtags,0,2025-06-24 00:00:00,2025-06-24,0,Tuesday,427,17,26,59,13153,14838,0.0357,875,112,10,medium
IG0023048,15,creator,8167,reel,Photography,External,0,2024-11-28 17:00:00,2024-11-28,17,Thursday,34,1,4,5,1018,1316,0.0334,909,105,5,medium
IG0023049,3,creator,10018,reel,Comedy,Home Feed,0,2025-03-13 06:00:00,2025-03-13,6,Thursday,404,11,20,55,8259,11937,0.041,916,118,9,high
IG0023050,13,creator,5824,reel,Technology,Hashtags,0,2025-02-03 10:00:00,2025-02-03,10,Monday,397,11,15,65,15029,23986,0.0203,56,115,7,low
IG0023051,13,creator,5824,reel,Beauty,Profile,0,2025-04-02 23:00:00,2025-04-02,23,Wednesday,325,9,18,0,4400,6541,0.0538,439,134,8,viral
IG0023052,2,creator,22291,carousel,Fashion,Reels Feed,0,2025-10-29 03:00:00,2025-10-29,3,Wednesday,590,17,32,102,7762,10731,0.0691,778,126,10,viral
IG0023053,6,creator,10034,reel,Fitness,Reels Feed,0,2025-08-15 02:00:00,2025-08-15,2,Friday,39,2,1,9,1275,1877,0.0272,456,121,11,low
IG0023054,6,creator,10034,image,Photography,Explore,0,2025-09-19 00:00:00,2025-09-19,0,Friday,201,4,8,30,3117,4877,0.0498,646,111,5,high
IG0023055,12,creator,13798,image,Photography,External,0,2025-04-13 11:00:00,2025-04-13,11,Sunday,591,10,33,99,9574,11708,0.0626,342,130,7,viral
IG0023056,4,creator,4972,carousel,Fitness,Explore,0,2025-05-19 09:00:00,2025-05-19,9,Monday,506,12,20,84,6974,7856,0.0792,285,131,8,viral
IG0023057,5,brand,10739,image,Comedy,Hashtags,0,2025-10-20 22:00:00,2025-10-20,22,Monday,319,5,11,47,5599,6225,0.0614,280,106,7,viral
IG0023058,8,brand,15986,carousel,Food,Home Feed,0,2025-01-20 06:00:00,2025-01-20,6,Monday,113,6,2,16,1658,2398,0.0571,896,113,12,viral
IG0023059,6,creator,10034,reel,Photography,Reels Feed,0,2024-11-25 05:00:00,2024-11-25,5,Monday,95,2,7,7,6290,9880,0.0112,375,125,9,low
IG0023060,3,creator,10018,image,Photography,External,0,2025-02-04 19:00:00,2025-02-04,19,Tuesday,363,13,23,58,5783,6876,0.0665,573,114,12,viral
IG0023061,8,creator,15986,image,Fashion,Reels Feed,1,2025-05-01 16:00:00,2025-05-01,16,Thursday,153,10,7,17,3705,4088,0.0457,883,113,3,high
IG0023062,19,creator,3447,carousel,Music,Hashtags,1,2025-01-12 21:00:00,2025-01-12,21,Sunday,608,19,40,88,7807,9808,0.077,648,110,9,viral
IG0023063,11,brand,9044,carousel,Technology,Reels Feed,0,2025-01-22 17:00:00,2025-01-22,17,Wednesday,127,1,6,15,2774,3861,0.0386,488,122,5,medium
IG0023064,18,creator,7486,carousel,Fitness,External,1,2025-09-13 12:00:00,2025-09-13,12,Saturday,91,1,11,9,2122,2689,0.0417,302,130,7,high
